ticker,company_name,ma_research_score,ma_rank,ma_band,portfolio_score,acquirability_score,market_data_confidence,integrity_diligence_score,execution_risk_score,leadership_risk_score,combined_diligence_risk,risk_coverage,confirmed_misconduct_count,confirmed_individual_finding_count,strategic_archetype,suggested_transaction_structure,decision_rule,primary_risk_drivers,interpretation
TRLV,Trulieve Cannabis Corp. Subordinate Voting Shares,30.5,468,low,0.0,100.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
USNA,USANA Health Sciences Inc. Common Stock,30.5,469,low,0.0,100.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
VALN,Valneva SE American Depositary Shares,30.5,470,low,0.0,100.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
VMD,Viemed Healthcare Inc. Common Shares,30.5,471,low,0.0,100.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
VOR,Vor Biopharma Inc. Common Stock,30.5,472,low,0.0,100.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
VRXA,Veraxa Biotech AG Ordinary Shares,30.5,473,low,0.0,100.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
XERS,Xeris Biopharma Holdings Inc. Common Stock,30.5,474,low,0.0,100.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
ZNTL,Zentalis Pharmaceuticals Inc. Common Stock,30.5,475,low,0.0,100.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
ZVRA,Zevra Therapeutics Inc. Common Stock,30.5,476,low,0.0,100.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
ZYME,Zymeworks Inc. Common Stock,30.5,477,low,0.0,100.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
ADPT,Adaptive Biotechnologies Corporation Common Stock,27.5,478,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
AGL,agilon health inc. Common Stock,27.5,479,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
ATAI,AtaiBeckley Inc. Common Stock,27.5,480,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
BHVN,Biohaven Ltd. Common Shares ,27.5,481,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
COAG,Hemab Therapeutics Holdings Inc. Common Stock,27.5,482,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
GMAB,Genmab A/S ADS,27.5,483,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
GPCR,Structure Therapeutics Inc. American Depositary Shares,27.5,484,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
ITGR,Integer Holdings Corporation Common Stock,27.5,485,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
KLRA,Kailera Therapeutics Inc. Common Stock,27.5,486,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
LIVN,LivaNova PLC Ordinary Shares,27.5,487,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
NAMS,NewAmsterdam Pharma Company N.V. Ordinary Shares,27.5,488,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
NEOG,Neogen Corporation Common Stock,27.5,489,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PBH,Prestige Consumer Healthcare Inc. Common Stock,27.5,490,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PGNY,Progyny Inc. Common Stock,27.5,491,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PHVS,Pharvaris N.V. Ordinary Shares,27.5,492,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PRKS,United Parks & Resorts Inc. Common Stock,27.5,493,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
QURE,uniQure N.V. Ordinary Shares,27.5,494,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
RGC,Regencell Bioscience Holdings Limited Ordinary Shares,27.5,495,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
SHC,Sotera Health Company Common Stock,27.5,496,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),27.5,497,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
TMDX,TransMedics Group Inc. Common Stock,27.5,498,low,0.0,90.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
CGON,CG Oncology Inc. Common stock,22.1,499,low,0.0,72.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
GRFS,Grifols S.A. American Depositary Shares,22.1,500,low,0.0,72.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
IMVT,Immunovant Inc. Common Stock,22.1,501,low,0.0,72.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
INDV,Indivior Pharmaceuticals Inc. Common Stock,22.1,502,low,0.0,72.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
LGND,Ligand Pharmaceuticals Incorporated Common Stock,22.1,503,low,0.0,72.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
LNTH,Lantheus Holdings Inc. Common Stock,22.1,504,low,0.0,72.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
LQDA,Liquidia Corporation Common Stock,22.1,505,low,0.0,72.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
QGEN,Qiagen N.V. Common Shares,22.1,506,low,0.0,72.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
